ROUND;X;Y;VIEWX;VIEWY;PLAYERID;TEAM
1;-1353;645;118;3;2;0
1;3114;-160;194;9;3;1
1;3092;-5;165;355;4;1
1;-1469;753;270;358;5;0
1;3009;-168;174;0;6;1
1;-1382;815;264;10;7;0
1;3146;248;217;357;8;1
1;3190;-134;161;8;9;1
1;-1476;682;270;0;10;0
1;-1327;755;258;8;1;0
1;-1353;645;118;3;2;0
1;3114;-160;200;12;3;1
1;3092;-5;171;2;4;1
1;-1469;753;270;358;5;0
1;3009;-168;174;0;6;1
1;-1382;815;262;11;7;0
1;3146;248;217;357;8;1
1;3190;-134;161;8;9;1
1;-1476;682;272;0;10;0
1;-1327;755;265;7;1;0
1;-1353;645;232;5;2;0
1;3114;-160;216;19;3;1
1;3092;-5;171;2;4;1
1;-1469;753;270;358;5;0
1;3009;-168;174;0;6;1
1;-1382;815;262;11;7;0
1;3146;248;209;359;8;1
1;3190;-134;161;8;9;1
1;-1476;682;273;0;10;0
1;-1317;710;262;8;1;0
1;-1356;598;243;7;2;0
1;3081;-182;213;25;3;1
1;3047;1;171;2;4;1
1;-1467;739;279;357;5;0
1;2959;-162;170;1;6;1
1;-1390;762;260;7;7;0
1;3106;227;206;356;8;1
1;3190;-134;161;8;9;1
1;-1476;682;273;0;10;0
1;-1391;478;270;8;1;0
1;-1387;362;336;7;2;0
1;2855;-234;159;24;3;1
1;2798;29;175;5;4;1
1;-1419;661;276;357;5;0
1;2720;-222;212;2;6;1
1;-1416;512;280;4;7;0
1;2869;139;206;358;8;1
1;3073;-89;169;17;9;1
1;-1459;620;285;4;10;0
1;-1278;288;323;5;1;0
1;-1156;257;4;9;2;0
1;2605;-238;211;15;3;1
1;2546;50;176;4;4;1
1;-1422;420;301;359;5;0
1;2507;-360;202;5;6;1
1;-1346;323;344;2;7;0
1;2617;93;174;359;8;1
1;3072;-89;169;17;9;1
1;-1430;374;345;359;10;0
1;-1064;146;323;5;1;0
1;-959;395;57;7;2;0
1;2428;-409;214;14;3;1
1;2293;73;176;4;4;1
1;-1253;307;336;359;5;0
1;2332;-505;201;5;6;1
1;-1102;259;22;2;7;0
1;2366;106;180;2;8;1
1;3048;-84;169;17;9;1
1;-1222;259;358;0;10;0
1;-890;-34;317;0;1;0
1;-931;635;89;7;2;0
1;2216;-543;203;15;3;1
1;2118;252;172;4;4;1
1;-1049;175;308;356;5;0
1;2103;-611;191;1;6;1
1;-851;218;345;1;7;0
1;2152;204;184;1;8;1
1;2809;-85;192;6;9;1
1;-976;249;52;1;10;0
1;-710;-219;307;359;1;0
1;-965;879;86;6;2;0
1;2016;-600;186;8;3;1
1;1953;444;176;3;4;1
1;-889;-29;317;358;5;0
1;1870;-682;191;0;6;1
1;-607;143;343;3;7;0
1;1922;299;104;1;8;1
1;2557;-154;178;8;9;1
1;-930;485;93;359;10;0
1;-594;-439;297;359;1;0
1;-903;1125;56;7;2;0
1;1812;-653;178;12;3;1
1;1785;632;178;1;4;1
1;-738;-223;314;355;5;0
1;1630;-726;183;1;6;1
1;-400;25;357;6;7;0
1;1762;313;205;3;8;1
1;2396;-341;242;7;9;1
1;-935;743;86;359;10;0
1;-512;-664;331;9;1;0
1;-684;1258;26;5;2;0
1;1561;-670;189;11;3;1
1;1598;784;226;2;4;1
1;-587;-428;292;354;5;0
1;1387;-731;193;1;6;1
1;-284;163;63;3;7;0
1;1602;214;207;359;8;1
1;2231;-531;220;10;9;1
1;-924;1000;85;359;10;0
1;-275;-720;9;17;1;0
1;-459;1383;36;4;2;0
1;1315;-744;203;11;3;1
1;1733;682;263;9;4;1
1;-573;-669;353;1;5;0
1;1155;-806;190;1;6;1
1;-254;399;33;3;7;0
1;1524;6;160;359;8;1
1;2002;-642;182;10;9;1
1;-815;1192;24;359;10;0
1;-32;-682;356;3;1;0
1;-302;1583;59;5;2;0
1;1113;-835;177;0;3;1
1;1693;636;175;3;4;1
1;-335;-702;9;2;5;0
1;957;-949;159;1;6;1
1;-71;485;345;5;7;0
1;1487;-92;153;0;8;1
1;1745;-655;191;7;9;1
1;-582;1240;22;0;10;0
1;181;-610;322;1;1;0
1;-233;1817;359;4;2;0
1;1027;-1033;159;0;3;1
1;1453;680;175;0;4;1
1;-78;-683;345;1;5;0
1;787;-1116;141;1;6;1
1;-25;477;343;4;7;0
1;1458;-70;153;0;8;1
1;1493;-671;193;7;9;1
1;-354;1294;22;359;10;0
1;136;-703;320;6;1;0
1;-51;1958;325;2;2;0
1;983;-1130;150;0;3;1
1;1307;615;164;0;4;1
1;104;-708;344;1;5;0
1;825;-1089;146;2;6;1
1;-78;484;343;1;7;0
1;1467;-29;156;0;8;1
1;1246;-713;218;7;9;1
1;-166;1388;19;359;10;0
1;60;-850;336;4;1;0
1;180;1974;312;359;2;0
1;984;-1130;154;0;3;1
1;1456;513;201;359;4;1
1;109;-709;339;1;5;0
1;885;-983;163;4;6;1
1;-80;478;345;2;7;0
1;1444;78;158;0;8;1
1;1088;-881;211;9;9;1
1;-2;1341;70;0;10;0
1;-12;-1072;60;8;1;0
1;283;1830;310;359;2;0
1;985;-1159;142;0;3;1
1;1572;481;167;354;4;1
1;302;-603;321;5;5;0
1;867;-1028;152;1;6;1
1;-188;335;9;355;7;0
1;1406;-9;153;2;8;1
1;1066;-1121;151;2;9;1
1;141;1305;79;0;10;0
1;-80;-1231;68;11;1;0
1;453;1842;282;359;2;0
1;1013;-1198;142;0;3;1
1;1450;287;224;3;4;1
1;539;-595;275;4;5;0
1;851;-1057;147;1;6;1
1;-308;244;256;3;7;0
1;1195;8;146;0;8;1
1;941;-1304;169;8;9;1
1;203;1318;87;0;10;0
1;-277;-1268;63;9;1;0
1;453;1843;282;1;2;0
1;821;-1299;119;0;3;1
1;1349;72;219;1;4;1
1;444;-515;276;4;5;0
1;1003;-890;151;2;6;1
1;-286;39;354;6;7;0
1;1051;151;161;358;8;1
1;750;-1222;133;6;9;1
1;331;1336;98;0;10;0
1;-406;-1127;32;1;1;0
1;453;1844;282;2;2;0
1;757;-1330;112;0;3;1
1;1201;-102;231;2;4;1
1;492;-541;281;3;5;0
1;976;-743;159;3;6;1
1;-173;-145;20;3;7;0
1;1060;273;189;358;8;1
1;537;-1112;97;1;9;1
1;429;1402;107;359;10;0
1;-478;-940;18;0;1;0
1;452;1844;283;2;2;0
1;709;-1349;110;0;3;1
1;1064;-291;251;1;4;1
1;553;-576;266;5;5;0
1;976;-743;159;3;6;1
1;18;-51;28;3;7;0
1;1041;348;198;358;8;1
1;441;-1107;84;1;9;1
1;408;1524;109;0;10;0
1;-654;-862;9;0;1;0
1;444;1762;281;2;2;0
1;698;-1352;111;0;3;1
1;972;-505;247;5;4;1
1;336;-584;297;5;5;0
1;976;-743;175;3;6;1
1;139;99;10;0;7;0
1;1060;191;169;358;8;1
1;604;-1072;78;3;9;1
1;358;1641;104;0;10;0
1;-655;-864;9;0;1;0
1;636;1637;261;2;2;0
1;679;-1339;111;0;3;1
1;1044;-744;207;6;4;1
1;382;-551;303;8;5;0
1;941;-893;188;5;6;1
1;152;256;358;0;7;0
1;1075;-8;281;2;8;1
1;294;1746;102;0;10;0
1;-620;-932;13;0;1;0
1;730;1427;253;2;2;0
1;718;-1323;117;0;3;1
1;1052;-965;167;7;4;1
1;240;-603;307;8;5;0
1;769;-1039;136;1;6;1
1;225;368;346;359;7;0
1;1119;-229;232;359;8;1
1;253;1866;102;0;10;0
1;-395;-864;12;0;1;0
1;726;1184;267;1;2;0
1;754;-1310;133;0;3;1
1;876;-888;166;6;4;1
1;95;-779;260;3;5;0
1;757;-994;147;2;6;1
1;320;441;335;0;7;0
1;982;-426;262;3;8;1
1;232;1993;95;2;10;0
1;-371;-885;15;0;1;0
1;667;948;288;5;2;0
1;563;-1352;59;3;3;1
1;920;-901;164;6;4;1
1;38;-988;297;6;5;0
1;809;-902;171;2;6;1
1;441;473;329;359;7;0
1;956;-672;268;3;8;1
1;243;2087;7;3;10;0
1;-572;-911;15;0;1;0
1;714;755;340;10;2;0
1;688;-1390;106;3;3;1
1;732;-1039;128;2;4;1
1;92;-1112;51;8;5;0
1;864;-900;144;7;6;1
1;559;470;321;359;7;0
1;1039;-880;189;2;8;1
1;438;2169;345;0;10;0
1;-753;-812;6;0;1;0
1;837;726;342;4;2;0
1;831;-1332;136;0;3;1
1;489;-1072;86;2;4;1
1;4;-919;41;3;5;0
1;938;-690;75;6;6;1
1;675;438;313;0;7;0
1;975;-1060;155;0;8;1
1;674;2234;317;0;10;0
1;-738;-935;13;0;1;0
1;944;699;34;2;2;0
1;1018;-1264;92;1;3;1
1;360;-1135;73;2;4;1
1;-2;-683;355;1;5;0
1;943;-447;51;3;6;1
1;740;340;325;359;7;0
1;982;-1044;155;0;8;1
1;920;2230;186;4;10;0
1;-698;-1064;50;4;1;0
1;1042;620;24;0;2;0
1;895;-1278;140;2;3;1
1;421;-1129;101;2;4;1
1;123;-530;316;4;5;0
1;1147;-358;101;2;6;1
1;842;307;306;359;7;0
1;965;-829;74;359;8;1
1;926;2061;293;1;10;0
1;-667;-1064;74;4;1;0
1;1167;619;341;1;2;0
1;890;-1280;134;0;3;1
1;400;-1132;98;1;4;1
1;251;-586;310;5;5;0
1;1278;-291;127;1;6;1
1;831;303;309;3;7;0
1;897;-606;58;0;8;1
1;999;1878;295;359;10;0
1;-679;-1051;58;1;1;0
1;1291;602;334;1;2;0
1;886;-1286;135;1;3;1
1;377;-1136;95;2;4;1
1;175;-677;317;7;5;0
1;1299;-275;130;0;6;1
1;838;305;306;1;7;0
1;978;-426;57;0;8;1
1;1171;1723;282;4;10;0
1;-735;-985;14;0;1;0
1;1415;583;308;2;2;0
1;916;-1254;136;0;3;1
1;405;-1120;98;3;4;1
1;153;-704;323;7;5;0
1;796;286;311;7;7;0
1;1179;-375;105;1;8;1
1;1213;1481;283;5;10;0
1;-702;-873;9;0;1;0
1;1524;526;258;2;2;0
1;873;-1299;141;359;3;1
1;363;-962;100;4;4;1
1;61;-908;281;0;5;0
1;827;286;283;1;7;0
1;1186;-248;119;0;8;1
1;1254;1237;281;5;10;0
1;-669;-905;11;0;1;0
1;1473;413;244;1;2;0
1;903;-1228;75;3;3;1
1;304;-809;103;6;4;1
1;-2;-952;8;6;5;0
1;715;99;262;2;7;0
1;1198;-183;127;2;8;1
1;1311;986;292;3;10;0
1;-445;-941;17;0;1;0
1;1479;383;241;4;2;0
1;1017;-1276;132;4;3;1
1;266;-833;75;3;4;1
1;-2;-871;15;0;5;0
1;679;31;24;3;7;0
1;1417;751;295;3;10;0
1;-297;-759;4;0;1;0
1;1486;198;213;2;2;0
1;1173;-1224;147;2;3;1
1;255;-833;85;5;4;1
1;133;-682;339;0;5;0
1;778;237;301;1;7;0
1;1521;527;241;358;10;0
1;-132;-580;339;0;1;0
1;1401;-27;185;2;2;0
1;1173;-1224;149;2;3;1
1;258;-833;73;1;4;1
1;348;-673;282;3;5;0
1;1002;218;288;359;7;0
1;1428;342;242;2;10;0
1;102;-516;311;1;1;0
1;1201;-123;234;2;2;0
1;1173;-1224;153;2;3;1
1;378;-835;91;8;4;1
1;330;-678;279;8;5;0
1;1119;25;253;359;7;0
1;1278;169;245;1;10;0
1;113;-575;324;2;1;0
1;1067;-266;252;1;2;0
1;1166;-1236;149;1;3;1
1;1147;-188;243;359;7;0
1;1165;-37;246;1;10;0
1;-4;-787;359;3;1;0
1;960;-435;271;1;2;0
1;1155;-1256;149;359;3;1
1;992;-358;268;359;7;0
1;1071;-242;257;5;10;0
1;12;-804;21;13;1;0
1;1008;-656;245;1;2;0
1;1172;-1226;150;0;3;1
1;998;-580;246;359;7;0
1;918;-406;281;0;10;0
1;181;-727;17;31;1;0
1;1074;-896;227;0;2;0
1;1160;-1248;149;359;3;1
1;961;-808;192;2;7;0
1;911;-563;284;0;10;0
1;-29;-800;22;4;1;0
1;1065;-1135;206;1;2;0
1;1173;-1224;149;359;3;1
1;789;-943;155;0;7;0
1;918;-790;289;1;10;0
1;-255;-859;18;2;1;0
1;970;-1333;141;4;2;0
1;1173;-1224;205;358;3;1
1;552;-939;117;0;7;0
1;931;-1025;309;2;10;0
1;-482;-908;14;1;1;0
1;748;-1312;125;2;2;0
1;395;-800;152;358;7;0
1;995;-1226;358;2;10;0
2;-581;-871;11;3;1;0
2;711;-1275;15;3;2;0
2;277;-626;200;0;7;0
2;1089;-1309;208;359;10;0
2;-368;-840;40;6;1;0
2;913;-1284;6;12;2;0
2;77;-710;195;0;7;0
2;1013;-1392;129;3;10;0
2;1112;-1292;89;15;2;0
2;-152;-767;194;4;7;0
2;1020;-1378;63;1;10;0
2;1168;-1224;218;10;2;0
2;-261;-783;137;51;7;0
2;1071;-1392;54;4;10;0
2;1144;-1224;221;9;2;0
2;-169;-707;187;35;7;0
2;1138;-1290;129;8;10;0
2;1138;-1288;173;9;2;0
2;-263;-759;206;19;7;0
2;989;-1155;138;4;10;0
2;-1564;633;270;0;1;0
2;-1588;856;269;359;2;0
2;2954;68;182;0;3;1
2;2947;-47;183;0;4;1
2;-1469;753;270;0;5;0
2;2903;204;182;0;6;1
2;-1414;723;261;359;7;0
2;3190;-134;182;0;8;1
2;3009;-168;182;0;9;1
2;-1353;645;263;359;10;0
2;-1564;633;270;0;1;0
2;-1588;856;272;359;2;0
2;2954;68;182;0;3;1
2;2947;-47;183;0;4;1
2;-1469;753;270;0;5;0
2;2903;204;182;0;6;1
2;-1414;723;261;3;7;0
2;3190;-134;182;359;8;1
2;3009;-168;182;0;9;1
2;-1353;645;261;359;10;0
2;-1564;633;28;6;1;0
2;-1588;856;272;359;2;0
2;2954;68;202;2;3;1
2;2947;-47;183;0;4;1
2;-1469;753;270;0;5;0
2;2903;204;182;0;6;1
2;-1414;723;261;2;7;0
2;3190;-134;181;2;8;1
2;3009;-168;182;0;9;1
2;-1353;645;261;359;10;0
2;-1564;633;34;6;1;0
2;-1588;856;272;359;2;0
2;2954;68;202;2;3;1
2;2947;-47;183;0;4;1
2;-1469;753;270;0;5;0
2;2903;204;182;0;6;1
2;-1414;723;261;2;7;0
2;3190;-134;181;2;8;1
2;3009;-168;182;0;9;1
2;-1353;645;261;359;10;0
2;-1564;633;81;4;1;0
2;-1588;856;272;359;2;0
2;2954;68;202;2;3;1
2;2947;-47;159;6;4;1
2;-1469;753;270;0;5;0
2;2903;204;182;0;6;1
2;-1414;723;261;2;7;0
2;3190;-134;181;2;8;1
2;3009;-168;182;0;9;1
2;-1353;645;261;359;10;0
2;-1564;633;57;5;1;0
2;-1588;856;278;358;2;0
2;2954;68;202;2;3;1
2;2947;-47;163;4;4;1
2;-1469;753;270;0;5;0
2;2903;204;182;0;6;1
2;-1414;723;264;1;7;0
2;3190;-134;181;2;8;1
2;3009;-168;89;20;9;1
2;-1353;645;261;359;10;0
2;-1564;633;20;9;1;0
2;-1588;856;291;0;2;0
2;2954;68;262;6;3;1
2;2947;-47;278;6;4;1
2;-1469;753;270;0;5;0
2;2903;204;208;354;6;1
2;-1414;723;264;1;7;0
2;3190;-134;181;2;8;1
2;3009;-168;160;20;9;1
2;-1353;645;261;359;10;0
2;-1564;633;305;7;1;0
2;-1588;856;291;0;2;0
2;2954;68;185;5;3;1
2;2947;-47;279;24;4;1
2;-1469;753;270;0;5;0
2;2903;204;298;5;6;1
2;-1414;723;266;1;7;0
2;3190;-134;180;359;8;1
2;3009;-168;154;17;9;1
2;-1353;645;261;359;10;0
2;-1564;633;313;7;1;0
2;-1588;856;291;0;2;0
2;2954;68;200;349;3;1
2;2947;-47;219;11;4;1
2;-1469;753;270;0;5;0
2;2903;204;298;5;6;1
2;-1414;723;266;1;7;0
2;3190;-134;180;358;8;1
2;3009;-168;136;17;9;1
2;-1353;645;261;359;10;0
2;-1564;633;323;7;1;0
2;-1588;856;291;0;2;0
2;2954;68;200;352;3;1
2;2947;-47;187;11;4;1
2;-1469;753;270;0;5;0
2;2903;204;294;7;6;1
2;-1414;723;266;2;7;0
2;3190;-134;191;2;8;1
2;3009;-168;161;20;9;1
2;-1353;645;261;359;10;0
2;-1564;633;2;7;1;0
2;-1588;856;291;0;2;0
2;2954;68;174;2;3;1
2;2947;-47;187;21;4;1
2;-1469;753;270;0;5;0
2;2903;204;286;5;6;1
2;-1414;723;269;357;7;0
2;3190;-134;200;2;8;1
2;3009;-168;160;19;9;1
2;-1353;645;259;1;10;0
2;-1564;633;48;11;1;0
2;-1588;856;289;1;2;0
2;2954;68;174;2;3;1
2;2947;-47;176;5;4;1
2;-1469;753;270;0;5;0
2;2903;204;286;6;6;1
2;-1414;723;269;357;7;0
2;3190;-134;195;8;8;1
2;3009;-168;168;19;9;1
2;-1353;645;259;1;10;0
2;-1564;633;24;6;1;0
2;-1588;856;290;1;2;0
2;2954;68;174;2;3;1
2;2947;-47;173;1;4;1
2;-1469;753;270;0;5;0
2;2903;204;288;3;6;1
2;-1414;723;269;357;7;0
2;3190;-134;199;6;8;1
2;3009;-168;156;18;9;1
2;-1353;645;259;1;10;0
2;-1564;633;301;2;1;0
2;-1588;856;290;1;2;0
2;2954;68;174;2;3;1
2;2947;-47;166;359;4;1
2;-1469;753;270;0;5;0
2;2903;204;287;3;6;1
2;-1414;723;269;357;7;0
2;3190;-134;204;6;8;1
2;3009;-168;173;17;9;1
2;-1353;645;253;2;10;0
2;-1564;633;301;2;1;0
2;-1588;856;290;0;2;0
2;2954;68;178;7;3;1
2;2947;-47;168;358;4;1
2;-1469;753;270;0;5;0
2;2903;204;286;2;6;1
2;-1414;723;269;359;7;0
2;3190;-134;205;5;8;1
2;3009;-168;170;17;9;1
2;-1353;645;261;359;10;0
2;-1499;472;319;6;1;0
2;-1521;676;291;1;2;0
2;2766;80;172;17;3;1
2;2766;-12;171;2;4;1
2;-1469;753;270;0;5;0
2;3020;83;206;7;6;1
2;-1413;531;276;2;7;0
2;3021;-217;199;16;8;1
2;2826;-142;169;16;9;1
2;-1395;466;309;2;10;0
2;-1362;281;329;5;1;0
2;-1441;447;315;3;2;0
2;2511;88;180;16;3;1
2;2517;32;168;4;4;1
2;-1469;753;270;0;5;0
2;3217;69;192;6;6;1
2;-1335;350;304;0;7;0
2;2794;-310;199;18;8;1
2;2569;-107;52;14;9;1
2;-1242;313;345;1;10;0
2;-1145;166;332;6;1;0
2;-1251;279;341;4;2;0
2;2257;93;173;17;3;1
2;2271;61;133;2;4;1
2;-1469;753;270;0;5;0
2;3090;106;188;6;6;1
2;-1112;246;304;0;7;0
2;2565;-265;138;17;8;1
2;2342;-2;105;14;9;1
2;-1043;282;78;0;10;0
2;-947;48;305;3;1;0
2;-1017;310;35;5;2;0
2;2003;134;168;16;3;1
2;2154;206;151;4;4;1
2;-1469;753;270;0;5;0
2;2955;55;188;6;6;1
2;-853;223;343;2;7;0
2;2349;-125;138;17;8;1
2;2218;214;174;13;9;1
2;-975;513;79;0;10;0
2;-815;-154;305;3;1;0
2;-1017;558;68;6;2;0
2;1776;237;174;16;3;1
2;1968;358;157;1;4;1
2;-1469;753;270;0;5;0
2;2704;31;176;5;6;1
2;-608;156;342;6;7;0
2;2174;53;138;16;8;1
2;2126;455;154;13;9;1
2;-966;766;79;0;10;0
2;-645;-328;301;4;1;0
2;-983;804;70;7;2;0
2;1539;151;200;14;3;1
2;1811;541;170;1;4;1
2;-1469;753;270;0;5;0
2;2460;44;174;4;6;1
2;-401;25;0;5;7;0
2;1984;214;141;15;8;1
2;1918;556;195;13;9;1
2;-931;1021;37;0;10;0
2;-598;-556;317;12;1;0
2;-939;1047;48;6;2;0
2;1301;64;197;14;3;1
2;1567;597;177;0;4;1
2;-1469;753;270;0;5;0
2;2217;86;164;0;6;1
2;-167;78;8;2;7;0
2;1844;415;163;13;8;1
2;1663;573;204;13;9;1
2;-788;1192;17;0;10;0
2;-440;-718;358;19;1;0
2;-770;1199;24;7;2;0
2;1070;90;168;1;3;1
2;1320;627;182;356;4;1
2;-1469;753;270;0;5;0
2;1978;152;163;0;6;1
2;60;61;12;2;7;0
2;1661;555;173;12;8;1
2;1403;596;157;12;9;1
2;-541;1250;23;0;10;0
2;-193;-711;3;20;1;0
2;-551;1320;25;6;2;0
2;1039;241;189;359;3;1
2;1071;661;166;354;4;1
2;-1469;753;270;0;5;0
2;1758;262;146;1;6;1
2;281;62;21;0;7;0
2;1405;585;163;12;8;1
2;1183;699;184;10;9;1
2;-289;1267;14;0;10;0
2;17;-664;343;0;1;0
2;-393;1502;42;6;2;0
2;1041;269;197;0;3;1
2;821;687;116;359;4;1
2;-1469;753;270;0;5;0
2;1578;438;159;3;6;1
2;374;98;16;5;7;0
2;1153;639;171;7;8;1
2;933;691;170;9;9;1
2;-43;1320;13;0;10;0
2;238;-645;328;359;1;0
2;-285;1730;18;6;2;0
2;1070;178;231;8;3;1
2;686;866;102;358;4;1
2;-1469;753;296;0;5;0
2;1381;569;168;3;6;1
2;358;193;4;8;7;0
2;905;679;163;5;8;1
2;714;633;91;4;9;1
2;212;1342;12;2;10;0
2;380;-840;355;1;1;0
2;-150;1923;338;3;2;0
2;1166;38;10;8;3;1
2;613;1102;102;358;4;1
2;-1469;753;267;0;5;0
2;1124;620;168;3;6;1
2;377;332;344;0;7;0
2;770;786;107;1;8;1
2;775;700;355;11;9;1
2;416;1393;75;359;10;0
2;533;-1025;21;1;1;0
2;4;2103;316;0;2;0
2;1361;189;53;10;3;1
2;615;1333;119;1;4;1
2;-1469;753;268;0;5;0
2;899;716;169;3;6;1
2;497;472;351;353;7;0
2;694;910;103;357;8;1
2;721;686;357;11;9;1
2;407;1533;333;2;10;0
2;771;-1070;66;1;1;0
2;89;2219;309;0;2;0
2;1498;402;72;14;3;1
2;649;1550;145;3;4;1
2;-1469;753;268;0;5;0
2;1046;681;314;9;6;1
2;506;681;307;359;7;0
2;637;1160;104;356;8;1
2;910;680;25;12;9;1
2;328;1331;62;1;10;0
2;933;-1063;83;0;1;0
2;53;2206;294;0;2;0
2;1411;566;170;12;3;1
2;541;1508;150;4;4;1
2;-1469;752;268;0;5;0
2;1135;611;168;8;6;1
2;589;749;280;359;7;0
2;631;1397;129;1;8;1
2;1024;667;348;9;9;1
2;145;1335;40;359;10;0
2;1034;-1018;93;0;1;0
2;-110;2206;316;359;2;0
2;1162;565;190;12;3;1
2;545;1586;156;4;4;1
2;-1444;531;296;358;5;0
2;1099;574;151;10;6;1
2;549;615;318;0;7;0
2;662;1594;154;1;8;1
2;964;704;359;6;9;1
2;137;1339;39;359;10;0
2;1112;-1050;110;2;1;0
2;-224;2152;318;5;2;0
2;1037;513;178;9;3;1
2;624;1708;212;7;4;1
2;-1321;330;346;358;5;0
2;1148;513;115;6;6;1
2;661;410;325;1;7;0
2;529;1636;208;3;8;1
2;790;718;359;15;9;1
2;28;1411;56;2;10;0
2;1096;-1066;82;1;1;0
2;-234;2204;315;0;2;0
2;1037;513;187;329;3;1
2;589;1835;208;3;4;1
2;-1101;240;46;358;5;0
2;1099;513;52;6;6;1
2;839;306;301;0;7;0
2;440;1483;180;1;8;1
2;693;802;9;12;9;1
2;-74;1391;34;2;10;0
2;1091;-963;68;2;1;0
2;-288;2155;313;0;2;0
2;1037;513;171;289;3;1
2;534;1903;236;5;4;1
2;-979;455;73;359;5;0
2;1089;545;140;7;6;1
2;1044;255;235;1;7;0
2;264;1534;194;3;8;1
2;863;720;347;12;9;1
2;7;1325;8;5;10;0
2;1146;-773;8;1;1;0
2;-112;2216;296;0;2;0
2;1037;513;117;320;3;1
2;556;1947;242;11;4;1
2;-1003;692;69;359;5;0
2;1061;555;235;9;6;1
2;1057;163;272;0;7;0
2;104;1526;239;2;8;1
2;1049;598;264;8;9;1
2;-90;1280;45;7;10;0
2;1360;-670;346;3;1;0
2;-45;2223;298;1;2;0
2;1039;514;98;2;3;1
2;547;1760;180;6;4;1
2;-966;930;46;359;5;0
2;1037;546;246;9;6;1
2;1104;47;21;0;7;0
2;1050;680;266;358;9;1
2;-164;1229;2;5;10;0
2;1579;-680;342;3;1;0
2;-121;2097;317;0;2;0
2;1099;584;22;4;3;1
2;425;1566;218;3;4;1
2;-888;1159;19;348;5;0
2;1037;546;283;12;6;1
2;1333;8;153;3;7;0
2;1050;612;313;359;9;1
2;-130;1086;57;3;10;0
2;1808;-738;26;2;1;0
2;-168;2197;318;0;2;0
2;962;716;343;1;3;1
2;-785;1329;9;1;5;0
2;1041;518;76;10;6;1
2;1514;-58;189;1;7;0
2;1039;573;354;3;9;1
2;-59;896;88;1;10;0
2;2049;-732;51;2;1;0
2;-248;2176;336;0;2;0
2;748;708;74;7;3;1
2;-610;1296;6;3;5;0
2;1037;601;176;9;6;1
2;1665;51;67;1;7;0
2;1037;571;311;336;9;1
2;-178;1063;64;359;10;0
2;2235;-593;93;4;1;0
2;-136;2145;336;0;2;0
2;650;885;103;4;3;1
2;-386;1256;11;6;5;0
2;1038;603;228;10;6;1
2;1723;261;73;0;7;0
2;1037;571;346;352;9;1
2;-143;1226;18;0;10;0
2;2328;-372;100;0;1;0
2;-43;1933;25;359;2;0
2;574;1060;100;4;3;1
2;-288;1430;13;4;5;0
2;1034;539;194;5;6;1
2;1833;448;164;1;7;0
2;1040;561;37;9;9;1
2;9;1350;354;7;10;0
2;2282;-142;132;0;1;0
2;-69;2002;357;1;2;0
2;649;1265;116;1;3;1
2;-320;1656;36;3;5;0
2;887;592;202;10;6;1
2;1743;617;176;4;7;0
2;990;678;174;7;9;1
2;236;1375;339;7;10;0
2;2137;45;127;2;1;0
2;-68;1936;20;0;2;0
2;757;1442;141;0;3;1
2;-209;1867;354;2;5;0
2;747;779;334;21;6;1
2;1739;575;171;349;7;0
2;375;1346;316;9;10;0
2;2052;267;132;0;1;0
2;-61;1933;334;2;2;0
2;771;1588;158;1;3;1
2;-48;1990;324;1;5;0
2;732;710;351;15;6;1
2;1736;559;170;347;7;0
2;150;1291;9;4;10;0
2;1987;503;166;358;1;0
2;-77;1903;343;0;2;0
2;106;1876;336;6;5;0
2;732;717;349;14;6;1
2;1772;515;167;348;7;0
2;-62;1305;47;2;10;0
3;1978;492;172;351;1;0
3;10;1931;28;357;2;0
3;297;1783;308;1;5;0
3;1792;403;167;349;7;0
3;-111;1280;19;2;10;0
3;1867;290;119;11;1;0
3;109;1815;306;2;2;0
3;518;1719;304;2;5;0
3;1735;548;164;2;7;0
3;-13;1432;30;2;10;0
3;1909;409;144;6;1;0
3;315;1763;336;4;2;0
3;714;1610;287;2;5;0
3;1505;603;170;10;7;0
3;185;1552;352;3;10;0
3;1920;536;171;4;1;0
3;514;1673;322;9;2;0
3;823;1400;287;2;5;0
3;1272;646;173;13;7;0
3;421;1481;282;5;10;0
3;1920;536;170;4;1;0
3;677;1562;297;6;2;0
3;834;1384;213;2;5;0
3;1053;678;169;34;7;0
3;366;1366;185;359;10;0
3;1917;492;179;7;1;0
3;639;1337;274;3;2;0
3;964;1402;191;3;5;0
3;965;661;56;7;7;0
3;356;1365;185;359;10;0
3;1813;298;191;8;1;0
3;637;1126;276;3;2;0
3;809;1384;189;3;5;0
3;989;685;0;2;7;0
3;356;1365;185;359;10;0
3;-1400;550;272;356;1;0
3;-1477;503;287;0;2;0
3;3068;250;181;0;3;1
3;2903;204;180;1;4;1
3;-1560;536;274;359;5;0
3;3158;131;185;2;6;1
3;-1572;722;268;1;7;0
3;3092;-5;180;1;8;1
3;3147;8;182;359;9;1
3;-1520;875;270;0;10;0
3;-1400;550;220;8;1;0
3;-1477;503;296;0;2;0
3;3068;250;200;3;3;1
3;2903;204;180;1;4;1
3;-1560;536;322;359;5;0
3;3158;131;190;0;6;1
3;-1572;722;268;1;7;0
3;3092;-5;128;3;8;1
3;3147;8;182;359;9;1
3;-1520;875;270;0;10;0
3;-1400;550;218;9;1;0
3;-1477;503;298;0;2;0
